ID,Date,Element,Data_Value
USC00089707,2006-12-20,TMIN,161
USC00089707,2007-05-16,TMIN,200
USC00084500,2014-07-05,TMAX,322
USC00085973,2009-06-21,TMIN,233
USW00012876,2007-04-09,TMAX,194
USW00012876,2007-04-09,TMIN,111
USC00084625,2005-04-25,TMIN,83
USC00084625,2005-04-25,TMAX,217
USC00085973,2012-06-25,TMIN,211
USC00085973,2014-11-19,TMAX,111
USC00083026,2006-05-26,TMAX,322
USC00083026,2006-05-26,TMIN,178
USC00083026,2005-01-11,TMIN,122
USW00012876,2010-11-11,TMIN,128
USW00012876,2010-11-11,TMAX,272
USC00084625,2006-06-27,TMIN,222
USC00089707,2006-12-20,TMAX,261
USC00083026,2005-01-11,TMAX,267
USC00083026,2007-10-13,TMAX,300
USW00012876,2013-08-02,TMIN,239
USC00085973,2014-05-08,TMAX,328
USC00084625,2010-10-09,TMIN,133
USW00012876,2012-07-30,TMIN,244
USC00085973,2015-12-08,TMIN,122
USC00084625,2008-12-10,TMAX,261
USC00083026,2005-10-13,TMAX,272
USC00085973,2005-11-04,TMIN,133
USC00083026,2005-03-14,TMAX,267
USW00012876,2007-11-14,TMIN,150
USW00012876,2010-02-21,TMAX,244
USC00089707,2007-07-03,TMIN,228
USC00083026,2006-07-17,TMIN,217
USC00089707,2007-07-03,TMAX,322
USC00085973,2011-06-15,TMAX,372
USW00012876,2007-06-24,TMIN,233
USC00083026,2006-07-17,TMAX,333
USW00012876,2009-06-17,TMIN,222
USC00084500,2013-02-14,TMAX,278
USC00085973,2008-02-17,TMAX,283
USC00089707,2006-11-11,TMAX,267
USC00084621,2015-05-07,TMIN,156
USW00012876,2006-09-10,TMIN,222
USC00085973,2007-05-04,TMAX,356
USW00012876,2014-07-24,TMIN,239
USW00012876,2012-07-30,TMAX,339
USC00089707,2005-08-20,TMAX,361
USC00085973,2012-03-30,TMIN,156
USC00085973,2012-03-30,TMAX,322
USC00085973,2009-03-19,TMIN,139
USC00084621,2015-05-07,TMAX,311
USW00012876,2005-08-29,TMAX,344
USW00012876,2015-06-06,TMIN,217
USC00083026,2009-04-06,TMAX,311
USC00084625,2010-04-02,TMAX,283
USC00084625,2009-09-20,TMAX,328
USW00012876,2014-07-24,TMAX,328
USC00089707,2006-06-23,TMIN,239
USW00012876,2007-11-14,TMAX,272
USC00089707,2006-06-23,TMAX,350
USC00084625,2008-12-10,TMIN,67
USC00085973,2007-05-04,TMIN,211
USC00085973,2009-05-25,TMAX,322
USC00084625,2005-01-06,TMIN,139
USW00012876,2009-06-17,TMAX,356
USC00084625,2013-02-08,TMAX,272
USC00083026,2006-02-28,TMIN,56
USW00012876,2009-07-16,TMAX,350
USC00084625,2005-08-10,TMAX,339
USW00012876,2006-07-24,TMAX,317
USW00012876,2006-07-24,TMIN,228
USC00085973,2009-10-18,TMIN,78
USC00084625,2005-08-10,TMIN,233
USC00084625,2012-10-22,TMAX,300
USC00083026,2006-03-11,TMAX,256
USC00083026,2008-09-09,TMAX,317
USC00084500,2011-11-25,TMIN,144
USW00012876,2010-04-30,TMAX,306
USC00084500,2011-11-25,TMAX,250
USC00083026,2006-03-11,TMIN,133
USC00083026,2006-04-28,TMAX,317
USC00083026,2006-04-28,TMIN,139
USC00084500,2013-02-14,TMIN,144
USC00083026,2006-02-28,TMAX,172
USC00085973,2009-10-18,TMAX,206
USC00085973,2005-05-05,TMAX,272
USW00012876,2015-02-22,TMIN,117
USC00085973,2005-11-04,TMAX,283
USC00084625,2013-02-08,TMIN,172
USC00083026,2009-07-18,TMIN,233
USW00012876,2015-02-22,TMAX,278
USC00085973,2015-12-17,TMIN,222
USC00085973,2013-08-23,TMIN,217
USC00084625,2015-02-02,TMAX,228
USC00085973,2013-08-23,TMAX,333
USW00012876,2005-08-29,TMIN,250
USW00012876,2013-07-14,TMIN,228
USC00085973,2015-12-17,TMAX,300
USW00012876,2010-04-30,TMIN,217
USC00084625,2010-10-09,TMAX,294
USC00084625,2012-07-03,TMIN,228
USC00084500,2012-10-27,TMAX,256
USC00084500,2012-10-27,TMIN,189
USC00084625,2012-07-03,TMAX,339
USW00012876,2007-06-24,TMAX,339
USW00012876,2013-07-14,TMAX,300
USW00012876,2008-11-05,TMIN,156
USW00012876,2008-11-05,TMAX,194
USC00084625,2014-06-01,TMIN,222
USC00084500,2013-06-03,TMIN,211
USC00085973,2007-01-01,TMAX,256
USW00012876,2008-12-27,TMIN,156
USW00012876,2005-01-14,TMAX,228
USW00012876,2015-04-16,TMIN,222
USC00085973,2011-10-13,TMIN,200
USC00083026,2006-01-06,TMIN,83
USW00012876,2009-05-05,TMAX,339
USW00012876,2015-04-16,TMAX,311
USC00089707,2007-12-16,TMAX,239
USW00012876,2009-05-05,TMIN,211
USW00012876,2013-12-30,TMIN,144
USC00085973,2011-10-13,TMAX,289
USW00012876,2013-12-30,TMAX,172
USC00083026,2008-07-08,TMAX,328
USC00089707,2007-11-26,TMIN,189
USC00089707,2007-11-26,TMAX,289
USC00085973,2011-04-17,TMAX,328
USC00084625,2011-04-23,TMIN,211
USC00085973,2011-04-17,TMIN,161
USC00085973,2013-01-05,TMIN,156
USC00084625,2010-07-27,TMAX,350
USC00084500,2012-01-16,TMIN,33
USC00083026,2009-09-22,TMAX,328
USC00083026,2009-09-22,TMIN,222
USC00084625,2014-08-21,TMIN,244
USW00012876,2012-09-26,TMAX,322
USC00084500,2012-04-16,TMAX,272
USW00012876,2012-09-26,TMIN,217
USC00084500,2012-04-16,TMIN,172
USC00085973,2012-04-22,TMIN,111
USC00084625,2005-04-14,TMAX,267
USC00084625,2005-04-14,TMIN,128
USC00085973,2007-01-01,TMIN,172
USC00084625,2014-08-21,TMAX,356
USC00085973,2007-05-21,TMAX,311
USC00085973,2013-01-05,TMAX,261
USC00085973,2007-05-21,TMIN,200
USC00084500,2013-06-03,TMAX,306
USC00084625,2005-03-03,TMIN,61
USC00084500,2012-12-11,TMIN,200
USC00084500,2012-12-11,TMAX,272
USC00084625,2008-04-12,TMAX,294
USW00012876,2007-10-04,TMAX,328
USC00084500,2013-09-09,TMAX,294
USC00083026,2006-04-26,TMAX,317
USW00012876,2010-09-04,TMAX,328
USW00012876,2009-07-24,TMIN,244
USW00012876,2010-09-04,TMIN,233
USC00089707,2006-09-11,TMAX,333
USC00089707,2006-09-11,TMIN,222
USC00084500,2013-09-09,TMIN,211
USC00085973,2005-02-25,TMIN,189
USC00084621,2015-12-04,TMIN,161
USC00085973,2015-12-02,TMAX,300
USC00084625,2009-10-06,TMIN,233
USC00083026,2006-04-26,TMIN,206
USC00084621,2015-12-04,TMAX,233
USC00084500,2015-03-31,TMAX,244
USW00012876,2013-12-25,TMIN,83
USC00083026,2008-03-14,TMIN,94
USW00012876,2007-10-04,TMIN,250
USW00012876,2009-07-24,TMAX,344
USC00084625,2014-06-22,TMIN,228
USC00084625,2014-06-22,TMAX,333
USC00084500,2014-06-16,TMIN,194
USC00085973,2005-07-15,TMAX,344
USC00085973,2005-07-15,TMIN,228
USC00084625,2012-08-24,TMAX,328
USC00089707,2007-01-29,TMIN,33
USC00089707,2007-01-29,TMAX,144
USC00083026,2008-07-08,TMIN,200
USC00085973,2007-02-27,TMIN,206
USC00084500,2014-06-16,TMAX,322
USC00085973,2007-02-27,TMAX,283
USC00085973,2015-01-03,TMAX,300
USC00084625,2011-05-07,TMIN,161
USC00085973,2015-01-03,TMIN,189
USW00012876,2013-12-25,TMAX,244
USC00084625,2011-05-07,TMAX,283
USC00085973,2014-10-21,TMAX,278
USC00083026,2006-01-06,TMAX,228
USW00012876,2011-08-28,TMAX,333
USC00084625,2013-01-14,TMIN,144
USC00084625,2010-07-27,TMIN,239
USC00084625,2010-04-06,TMAX,267
USC00084625,2010-07-08,TMAX,322
USC00084500,2011-02-28,TMAX,289
USW00012876,2013-12-12,TMIN,100
USW00012876,2005-04-22,TMAX,289
USC00085973,2008-09-05,TMAX,294
USC00085973,2011-05-15,TMAX,356
USC00085973,2007-12-12,TMAX,267
USW00012876,2013-12-12,TMAX,222
USC00084625,2009-07-25,TMAX,344
USC00083026,2010-01-10,TMIN,11
USC00084625,2014-12-05,TMIN,172
USC00085973,2007-12-12,TMIN,167
USC00083026,2010-01-10,TMAX,44
USW00012876,2008-05-18,TMIN,228
USW00012876,2008-05-18,TMAX,317
USW00012876,2007-11-09,TMIN,106
USC00084625,2013-03-16,TMIN,39
USC00084625,2013-03-16,TMAX,222
USC00089707,2005-08-26,TMAX,333
USW00012876,2007-11-09,TMAX,228
USC00085973,2014-05-15,TMAX,333
USC00084625,2014-10-24,TMIN,161
USC00084625,2012-06-22,TMIN,233
USC00084625,2014-10-24,TMAX,283
USW00012876,2010-07-22,TMAX,361
USC00084625,2005-08-22,TMIN,244
USW00012876,2010-07-22,TMIN,250
USC00084500,2012-12-27,TMIN,50
USC00084625,2014-12-05,TMAX,278
USC00084625,2005-08-22,TMAX,344
USW00012876,2010-08-08,TMAX,289
USW00012876,2010-08-08,TMIN,244
USC00089707,2005-08-26,TMIN,239
USC00084621,2015-06-15,TMIN,222
USC00084625,2012-06-22,TMAX,306
USC00084625,2005-05-17,TMIN,194
USC00085973,2011-05-15,TMIN,206
USC00083026,2005-10-14,TMIN,217
USC00083026,2008-11-17,TMIN,39
USC00084625,2011-08-06,TMAX,350
USC00084621,2015-09-29,TMAX,322
USC00084621,2015-09-29,TMIN,233
USC00083026,2008-01-05,TMAX,167
USC00085973,2010-12-29,TMAX,194
USC00083026,2008-01-05,TMIN,17
USC00083026,2006-09-10,TMAX,328
USC00084625,2013-01-14,TMAX,278
USC00084625,2012-02-18,TMIN,178
USW00012876,2009-06-03,TMIN,217
USW00012876,2009-06-03,TMAX,311
USC00084625,2012-02-18,TMAX,256
USW00012876,2011-08-28,TMIN,256
USC00085973,2015-09-05,TMIN,244
USC00084625,2011-01-02,TMAX,256
USC00084500,2013-11-14,TMAX,206
USC00083026,2006-09-10,TMIN,211
USC00084500,2013-11-14,TMIN,122
USC00084500,2014-05-26,TMAX,328
USC00084500,2012-01-16,TMAX,194
USC00085973,2011-03-22,TMIN,100
USC00085973,2011-03-22,TMAX,294
USC00084625,2011-01-02,TMIN,100
USC00083026,2006-06-21,TMIN,206
USC00085973,2013-06-10,TMAX,333
USC00085973,2010-12-29,TMIN,-39
USC00083026,2008-11-17,TMAX,144
USC00084625,2015-12-01,TMIN,189
USC00085973,2013-06-10,TMIN,228
USC00084621,2015-06-15,TMAX,328
USC00085973,2012-08-09,TMAX,361
USW00012876,2012-02-20,TMAX,222
USC00084625,2015-12-01,TMAX,278
USC00085973,2009-01-01,TMIN,111
USC00084500,2012-04-10,TMIN,128
USC00083026,2006-06-21,TMAX,322
USC00085973,2012-08-09,TMIN,217
USC00084500,2012-04-10,TMAX,278
USC00084625,2005-05-17,TMAX,311
USC00084500,2014-05-26,TMIN,211
USC00084625,2009-08-21,TMAX,328
USC00084625,2009-08-21,TMIN,250
USW00012876,2012-02-20,TMIN,111
USC00085973,2015-10-05,TMIN,200
USC00084625,2009-10-06,TMAX,328
USC00084625,2011-08-06,TMIN,239
USC00084625,2007-12-30,TMIN,183
USC00085973,2015-06-18,TMAX,367
USC00085973,2007-12-13,TMIN,156
USC00084625,2015-01-31,TMAX,222
USC00084625,2015-08-10,TMIN,239
USC00083026,2009-12-03,TMAX,289
USC00083026,2009-12-03,TMIN,217
USC00083026,2006-02-16,TMAX,222
USC00083026,2006-02-16,TMIN,83
USC00084625,2010-05-31,TMIN,222
USW00012876,2005-07-30,TMAX,344
USC00085973,2012-11-03,TMAX,278
USC00085973,2015-06-18,TMIN,239
USC00085973,2012-11-20,TMIN,106
USC00085973,2007-09-25,TMIN,217
USW00012876,2005-01-14,TMIN,133
USW00012876,2009-04-24,TMAX,322
USC00084625,2007-12-30,TMAX,283
USC00084625,2011-07-30,TMIN,233
USW00012876,2008-09-03,TMIN,239
USC00085973,2011-07-31,TMAX,361
USC00085973,2006-07-12,TMAX,317
USW00012876,2010-07-12,TMIN,256
USC00084500,2013-01-16,TMIN,78
USC00085973,2013-11-27,TMIN,167
USC00085973,2005-03-02,TMAX,200
USC00085973,2007-05-02,TMAX,333
USC00085973,2010-12-18,TMAX,211
USC00084625,2015-08-10,TMAX,344
USW00012876,2008-09-03,TMAX,333
USW00012876,2013-01-16,TMAX,278
USW00012876,2010-03-29,TMIN,133
USC00084500,2015-03-31,TMIN,72
USW00012876,2010-03-10,TMIN,106
USC00085973,2011-07-31,TMIN,233
USW00012876,2010-03-10,TMAX,267
USC00085973,2007-12-13,TMAX,294
USC00085973,2007-03-26,TMAX,294
USC00085973,2007-03-26,TMIN,150
USW00012876,2005-07-30,TMIN,233
USC00083026,2010-04-01,TMIN,94
USC00084625,2007-09-03,TMIN,228
USC00084625,2014-01-07,TMAX,222
USC00084500,2013-05-30,TMAX,278
USW00012876,2005-09-19,TMAX,344
USC00084625,2008-07-10,TMIN,211
USC00084625,2008-07-10,TMAX,317
USC00085973,2015-12-14,TMAX,289
USC00084625,2012-08-25,TMAX,333
USC00085973,2015-12-09,TMAX,250
USC00084625,2006-06-02,TMIN,217
USC00084625,2006-06-02,TMAX,300
USC00084625,2010-05-31,TMAX,311
USC00085973,2015-12-16,TMAX,294
USC00084625,2008-12-20,TMIN,128
USC00084625,2006-02-28,TMAX,211
USC00084625,2006-02-28,TMIN,78
USC00085973,2013-06-30,TMIN,228
USC00085973,2013-06-30,TMAX,339
USC00085973,2006-08-23,TMIN,217
USC00084625,2006-11-07,TMAX,272
USC00085973,2008-03-04,TMIN,178
USC00085973,2011-12-25,TMIN,156
USC00085973,2011-12-25,TMAX,300
USC00089707,2005-01-04,TMAX,261
USC00084625,2014-01-07,TMIN,17
USC00085973,2008-12-13,TMIN,100
USC00084500,2011-10-07,TMAX,283
USC00085973,2007-09-25,TMAX,311
USC00089707,2005-01-04,TMIN,139
USW00012876,2005-09-19,TMIN,239
USC00084500,2011-10-07,TMIN,194
USC00084625,2007-09-03,TMAX,339
USC00084500,2013-05-30,TMIN,200
USW00012876,2015-02-16,TMIN,94
USW00012876,2008-06-19,TMIN,222
USW00012876,2008-06-19,TMAX,328
USC00085973,2006-04-20,TMAX,344
USC00084625,2006-12-17,TMIN,167
USC00084621,2015-05-29,TMAX,311
USW00012876,2015-02-16,TMAX,244
USW00012876,2013-04-15,TMIN,183
USC00084625,2006-12-17,TMAX,228
USC00084500,2012-12-27,TMAX,256
USC00084625,2008-04-12,TMIN,156
USC00084500,2013-01-16,TMAX,272
USC00085973,2015-10-05,TMAX,322
USC00085973,2012-04-22,TMAX,250
USC00085973,2009-09-28,TMAX,333
USW00012876,2012-08-21,TMIN,222
USW00012876,2012-08-21,TMAX,339
USC00084500,2013-10-08,TMIN,206
USC00085973,2013-10-28,TMIN,111
USC00085973,2013-10-28,TMAX,294
USC00084625,2009-07-17,TMIN,239
USC00084500,2015-08-03,TMAX,317
USC00084625,2009-07-17,TMAX,344
USC00084500,2015-08-03,TMIN,228
USC00085973,2014-08-28,TMIN,228
USC00084625,2007-09-09,TMIN,233
USW00012876,2007-06-11,TMAX,339
USW00012876,2014-01-24,TMAX,156
USW00012876,2007-07-08,TMIN,239
USC00085973,2009-09-28,TMIN,200
USC00084500,2013-10-08,TMAX,283
USW00012876,2008-04-26,TMAX,306
USW00012876,2006-04-16,TMAX,294
USW00012876,2014-01-24,TMIN,44
USC00085973,2008-12-13,TMAX,189
USC00085973,2012-06-27,TMAX,322
USC00084625,2011-04-23,TMAX,317
USC00084500,2013-02-20,TMIN,72
USC00089707,2008-01-10,TMAX,267
USC00085973,2015-05-03,TMAX,294
USC00084500,2013-02-20,TMAX,233
USW00012876,2007-06-11,TMIN,239
USC00089707,2008-01-10,TMIN,150
USC00085973,2012-06-27,TMIN,228
USC00089707,2008-02-12,TMIN,144
USC00084625,2015-08-13,TMAX,344
USC00084625,2015-03-11,TMAX,306
USC00085973,2014-10-21,TMIN,139
USC00084625,2015-08-13,TMIN,250
USW00012876,2006-04-16,TMIN,156
USC00083026,2005-07-12,TMAX,356
USC00085973,2008-02-25,TMAX,283
USC00083026,2010-04-01,TMAX,278
USW00012876,2011-11-11,TMAX,194
USC00084625,2007-09-09,TMAX,317
USW00012876,2008-05-28,TMIN,194
USC00085973,2013-11-27,TMAX,278
USC00084625,2011-04-12,TMIN,194
USC00084625,2006-01-03,TMIN,183
USW00012876,2010-07-12,TMAX,339
USC00085973,2006-07-12,TMIN,217
USC00085973,2014-08-28,TMAX,350
USC00089707,2006-01-21,TMAX,267
USC00089707,2006-10-20,TMIN,217
USC00084625,2006-01-03,TMAX,283
USC00085973,2007-05-02,TMIN,150
USC00084625,2011-04-12,TMAX,322
USC00084625,2011-07-30,TMAX,339
USW00012876,2013-01-16,TMIN,172
USC00084625,2006-11-07,TMIN,183
USC00085973,2012-11-03,TMIN,100
USC00085973,2005-06-02,TMIN,200
USC00084625,2015-01-31,TMIN,72
USW00012876,2008-05-28,TMAX,322
USW00012876,2013-04-22,TMIN,183
USW00012876,2012-01-17,TMAX,256
USW00012876,2007-07-08,TMAX,344
USW00012876,2011-11-11,TMIN,94
USW00012876,2013-04-15,TMAX,328
USC00085973,2015-06-11,TMAX,322
USC00085973,2015-06-11,TMIN,194
USC00089707,2008-02-12,TMAX,233
USC00084625,2009-03-24,TMAX,217
USW00012876,2009-04-24,TMIN,178
USC00083026,2005-07-12,TMIN,239
USW00012876,2010-01-14,TMAX,217
USW00012876,2013-04-22,TMAX,272
USC00089707,2006-01-21,TMIN,167
USC00085973,2010-12-18,TMIN,89
USW00012876,2010-01-14,TMIN,39
USW00012876,2010-03-29,TMAX,228
USC00085973,2012-01-04,TMAX,156
USC00085973,2012-01-04,TMIN,-17
USW00012876,2012-01-17,TMIN,89
USW00012876,2008-04-26,TMIN,172
USC00085973,2006-08-23,TMAX,350
USC00085973,2014-05-15,TMIN,211
USC00085973,2009-08-21,TMAX,350
USC00084625,2006-03-28,TMAX,222
USC00084625,2006-03-28,TMIN,67
USC00085973,2005-06-15,TMAX,356
USC00083026,2008-04-07,TMAX,267
USC00083026,2010-02-28,TMIN,50
USC00085973,2014-07-09,TMIN,217
USC00085973,2014-07-09,TMAX,339
USC00085973,2007-01-26,TMIN,22
USC00089707,2006-06-11,TMAX,356
USC00089707,2006-06-11,TMIN,233
USC00083026,2010-02-02,TMIN,172
USC00083026,2008-04-07,TMIN,178
USC00084500,2015-01-02,TMIN,156
USW00012876,2008-09-17,TMIN,228
USW00012876,2011-05-26,TMIN,211
USC00084500,2015-01-02,TMAX,250
USC00083026,2010-02-02,TMAX,228
USW00012876,2011-05-10,TMIN,211
USW00012876,2008-10-05,TMIN,222
USC00084625,2012-10-31,TMIN,83
USC00085973,2005-06-15,TMIN,222
USC00084625,2005-06-26,TMIN,228
USC00085973,2013-07-10,TMAX,328
USW00012876,2011-11-04,TMIN,128
USW00012876,2011-11-04,TMAX,222
USC00084625,2006-09-19,TMAX,317
USC00085973,2007-04-09,TMAX,228
USC00085973,2012-12-07,TMIN,167
USW00012876,2005-06-15,TMAX,344
USC00084625,2015-03-11,TMIN,183
USC00084500,2011-06-11,TMIN,200
USW00012876,2005-06-15,TMIN,244
USC00085973,2013-07-10,TMIN,217
USW00012876,2009-09-04,TMAX,339
USW00012876,2011-06-26,TMAX,317
USC00089707,2007-04-28,TMIN,194
USC00085973,2008-01-31,TMIN,139
USC00084625,2006-09-19,TMIN,239
USC00089707,2007-04-28,TMAX,300
USW00012876,2008-09-17,TMAX,339
USC00084625,2009-05-26,TMIN,194
USW00012876,2011-04-24,TMAX,322
USW00012876,2007-05-04,TMAX,339
USC00089707,2005-01-24,TMIN,6
USW00012876,2007-05-04,TMIN,189
USC00084500,2013-01-25,TMAX,217
USC00084625,2013-05-31,TMAX,294
USC00084500,2012-06-26,TMAX,261
USC00084625,2006-05-22,TMAX,333
USC00085973,2013-01-27,TMIN,139
USC00084625,2013-09-08,TMAX,322
USC00084500,2012-03-27,TMIN,133
USC00084625,2006-05-22,TMIN,178
USW00012876,2011-07-30,TMAX,361
USW00012876,2011-07-30,TMIN,244
USW00012876,2015-03-01,TMAX,289
USC00084625,2010-04-23,TMIN,167
USW00012876,2012-06-03,TMIN,217
USC00085973,2007-01-26,TMAX,200
USW00012876,2012-01-08,TMAX,256
USC00084625,2013-09-08,TMIN,228
USW00012876,2012-01-08,TMIN,89
USW00012876,2015-04-07,TMAX,317
USW00012876,2008-10-05,TMAX,306
USW00012876,2011-04-24,TMIN,206
USC00084500,2013-11-27,TMIN,206
USC00084500,2013-11-27,TMAX,272
USC00084625,2005-09-19,TMAX,333
USC00084625,2013-12-14,TMIN,72
USC00083026,2010-03-23,TMIN,122
USC00084625,2014-01-13,TMAX,217
USC00085973,2008-01-31,TMAX,278
USC00084625,2009-05-26,TMAX,317
USC00084625,2010-06-22,TMIN,228
USC00089707,2005-01-24,TMAX,167
USC00085973,2013-01-22,TMIN,117
USC00084625,2014-01-13,TMIN,83
USC00084500,2011-06-11,TMAX,317
USW00012876,2009-05-16,TMIN,222
USC00084625,2010-04-23,TMAX,289
USC00084625,2006-07-25,TMAX,322
USC00085973,2013-01-27,TMAX,261
USC00084625,2015-09-22,TMAX,333
USC00084625,2005-06-26,TMAX,306
USC00084625,2005-09-19,TMIN,222
USW00012876,2005-02-02,TMAX,217
USC00084625,2015-12-11,TMAX,267
USC00085973,2010-01-28,TMAX,233
USC00084625,2014-09-17,TMIN,233
USW00012876,2009-11-03,TMIN,189
USC00084625,2011-07-08,TMAX,333
USC00083026,2009-03-28,TMAX,283
USC00084500,2013-10-04,TMIN,194
USC00083026,2008-02-08,TMAX,222
USC00084625,2015-12-11,TMIN,128
USC00084500,2013-10-04,TMAX,294
USC00084500,2012-12-26,TMIN,117
USC00084625,2005-02-06,TMIN,78
USC00084625,2015-10-24,TMIN,167
USC00083026,2009-03-28,TMIN,133
USC00084500,2011-08-20,TMAX,328
USC00085973,2010-05-27,TMAX,328
USC00083026,2005-09-25,TMAX,317
USW00012876,2007-07-04,TMAX,306
USW00012876,2007-07-04,TMIN,233
USC00085973,2012-03-12,TMIN,167
USC00085973,2006-05-09,TMAX,333
USC00089707,2006-11-13,TMAX,244
USC00085973,2008-04-21,TMIN,183
USC00085973,2006-03-30,TMAX,283
USC00084625,2005-02-06,TMAX,200
USC00085973,2014-08-01,TMAX,344
USC00083026,2005-09-25,TMIN,206
USC00085973,2012-08-24,TMIN,228
USC00084500,2011-08-20,TMIN,228
USC00085973,2006-03-30,TMIN,128
USC00085973,2005-07-22,TMIN,244
USC00085973,2010-01-28,TMIN,33
USC00085973,2013-12-30,TMIN,144
USW00012876,2006-09-05,TMIN,228
USC00085973,2012-03-12,TMAX,283
USC00085973,2013-12-30,TMAX,233
USW00012876,2012-01-04,TMAX,150
USW00012876,2012-01-04,TMIN,6
USW00012876,2009-11-03,TMAX,261
USC00083026,2009-01-31,TMAX,144
USC00084625,2014-09-17,TMAX,322
USC00083026,2008-03-28,TMAX,256
USC00084625,2006-01-27,TMAX,211
USW00012876,2009-07-28,TMIN,233
USC00085973,2007-04-09,TMIN,100
USW00012876,2009-07-28,TMAX,344
USC00085973,2007-12-18,TMAX,222
USC00085973,2005-12-22,TMIN,22
USW00012876,2011-05-10,TMAX,339
USC00085973,2012-01-17,TMIN,67
USC00085973,2012-01-17,TMAX,267
USC00084625,2006-04-12,TMAX,261
USC00084625,2006-04-12,TMIN,144
USC00083026,2010-03-23,TMAX,222
USC00085973,2008-10-22,TMIN,139
USC00085973,2008-10-22,TMAX,267
USW00012876,2009-01-25,TMAX,244
USW00012876,2009-01-25,TMIN,89
USC00085973,2012-12-07,TMAX,256
USC00083026,2008-02-08,TMIN,128
USC00084625,2008-02-15,TMAX,189
USC00084625,2011-01-13,TMAX,161
USC00085973,2005-12-22,TMAX,178
USC00084500,2012-12-26,TMAX,239
USW00012876,2008-09-23,TMAX,317
USC00084625,2011-07-08,TMIN,233
USW00012876,2011-04-22,TMIN,183
USW00012876,2008-09-23,TMIN,228
USC00085973,2008-01-02,TMIN,22
USW00012876,2011-04-22,TMAX,322
USW00012876,2006-09-05,TMAX,311
USC00084625,2015-10-24,TMAX,306
USC00084625,2015-08-02,TMAX,322
USC00085973,2007-12-18,TMIN,39
USC00083026,2006-08-14,TMIN,233
USC00084625,2011-01-13,TMIN,6
USC00085973,2005-07-22,TMAX,356
USW00012876,2014-07-26,TMIN,244
USC00083026,2007-10-23,TMIN,211
USW00012876,2014-07-26,TMAX,322
USC00083026,2007-10-23,TMAX,311
USC00083026,2006-08-14,TMAX,361
USC00084625,2013-05-31,TMIN,228
USW00012876,2008-01-10,TMAX,272
USC00084625,2006-07-25,TMIN,233
USC00084500,2012-04-25,TMAX,222
USC00085973,2005-12-14,TMAX,228
USC00085973,2013-02-28,TMIN,89
USW00012876,2015-03-18,TMAX,311
USC00083026,2006-05-18,TMAX,278
USC00083026,2006-05-18,TMIN,122
USW00012876,2012-05-02,TMIN,206
USW00012876,2012-05-02,TMAX,322
USW00012876,2015-03-18,TMIN,194
USW00012876,2011-07-01,TMIN,228
USC00083026,2008-05-05,TMIN,178
USC00084500,2012-04-25,TMIN,67
USC00084625,2015-01-09,TMAX,161
USC00084625,2013-04-06,TMAX,244
USW00012876,2012-07-07,TMAX,361
USC00085973,2010-08-20,TMAX,361
USC00084625,2015-01-09,TMIN,28
USW00012876,2015-07-30,TMIN,244
USW00012876,2015-07-30,TMAX,328
USC00084625,2005-10-02,TMAX,311
USC00084500,2011-09-22,TMAX,311
USW00012876,2012-04-18,TMAX,294
USC00089707,2007-01-06,TMIN,200
USW00012876,2013-06-11,TMAX,317
USC00089707,2007-06-15,TMIN,194
USC00085973,2011-01-19,TMAX,256
USC00089707,2007-01-06,TMAX,289
USW00012876,2013-06-11,TMIN,233
USC00083026,2005-07-29,TMIN,222
USC00085973,2010-08-20,TMIN,222
USC00083026,2005-07-29,TMAX,344
USW00012876,2015-03-01,TMIN,189
USW00012876,2006-10-29,TMAX,256
USC00084625,2008-02-15,TMIN,44
USC00083026,2008-08-03,TMIN,217
USC00083026,2008-08-03,TMAX,333
USW00012876,2008-01-06,TMAX,244
USW00012876,2008-01-06,TMIN,117
USW00012876,2011-02-15,TMAX,239
USC00084625,2005-10-02,TMIN,233
USW00012876,2009-03-31,TMAX,311
USC00085973,2005-12-14,TMIN,50
USC00084500,2011-09-22,TMIN,228
USC00084625,2007-10-08,TMIN,239
USC00089707,2007-02-04,TMIN,94
USC00084625,2015-07-17,TMAX,317
USC00084625,2015-07-17,TMIN,244
USC00083026,2008-09-02,TMAX,322
USC00083026,2008-02-03,TMAX,278
USC00085973,2012-06-15,TMAX,328
USC00084500,2011-02-28,TMIN,144
USC00085973,2015-12-02,TMIN,211
USC00083026,2006-08-20,TMIN,200
USC00083026,2006-08-20,TMAX,317
USW00012876,2012-04-18,TMIN,183
USW00012876,2008-06-13,TMIN,217
USW00012876,2008-06-13,TMAX,333
USC00084625,2015-11-23,TMIN,94
USC00085973,2009-08-21,TMIN,228
USC00084625,2015-11-23,TMAX,261
USC00084625,2007-10-08,TMAX,306
USC00083026,2008-02-03,TMIN,139
USW00012876,2015-01-28,TMIN,78
USC00085973,2012-06-15,TMIN,200
USC00084625,2013-04-06,TMIN,128
USC00085973,2011-01-22,TMIN,128
USC00089707,2006-01-16,TMIN,78
USC00089707,2006-01-16,TMAX,233
USC00083026,2008-05-05,TMAX,322
USW00012876,2011-07-01,TMAX,328
USC00089707,2006-06-18,TMIN,233
USW00012876,2006-10-29,TMIN,100
USC00084625,2006-01-13,TMAX,267
USC00083026,2008-09-02,TMIN,233
USC00084625,2006-01-13,TMIN,128
USC00084625,2007-01-07,TMIN,189
USC00084625,2007-01-07,TMAX,283
