Code,Description,LAT,LON
15448,"Ugashik, AK: Ugashik Airport",57.52193865,-157.4009501
15449,"Uherske Hradiste, Czech Republic: Uherske Hradiste Airport",49.03290305,17.441398282177662
15450,"Upper Heyford, United Kingdom: Upper Heyford Airport",52.2348172,-1.0144367
15451,"Quibdo, Colombia: El Carano",5.69096385,-76.64390798082734
15452,"Qui Nhon, Vietnam: Phu Cat",13.95912425,109.04963163925905
15453,"Utila Island, Honduras: Utila Island Hond.",,
15454,"Quincy, IL: Quincy Regional-Baldwin Field",,
15455,"Quito, Ecuador: Old Mariscal Sucre International",-0.1268553,-78.35829176836255
15456,"Quimper, France: Quimper Pluguffan",47.9714067,-4.170458482951839
15457,"Kobe Honshu Island, Japan: Kobe",34.634191799999996,135.22909119999997
15458,"Ukiah, CA: Ukiah Municipal",39.12728615,-123.20207057776872
15459,"San Julian, Argentina: San Julian Airport",35.8950348,-79.6497978
15460,"Santiago, Chile: Los Cerrillos",-20.0166664,-64.0333328
15461,"Ulithi, Federated States of Micronesia: Ulithi Airport",10.020700900000001,139.788892
15462,"New Ulm, MN: New Ulm Municipal",44.31641545,-94.50046940687638
15463,"Ulan Bator, Mongolia: Chinggis Khaan International",47.8433321,106.76659328839649
15464,"Tulua, Colombia: Heriberto Gil Martinez",,
15465,"Ulysses, KS: Ulysses Airport",41.8736796,-77.70665720000001
15466,"Ulyanovsk, Russia: Ulyanovsk Vostochny",54.4035017,48.80219361955972
15467,"Umnak, AK: North Shore",33.5227778,-115.945
15468,"Uummannaq, Greenland: Uummannaq Airport",,
15469,"Umea, Sweden: Umea Airport",63.7903095,20.288655093670805
15470,"Summit, AK: Summit Airport",39.51992885,-75.72481399020471
15471,"Woomera, Australia: Woomera Airport",-31.143955300000002,136.8157731
15472,"Umiat, AK: Umiat Airport",69.3707804,-152.1390961
15473,"Umuarama, Brazil: Orlando de Carvalho",,
15475,"Konduz, Afghanistan: Kunduz",36.66490275,68.91035937315507
15476,"Kiunga, Papua New Guinea: Kiunga Airport",-6.1260596,141.2814601067169
15477,"Union Island, Saint Vincent and the Grenadines: Union Island Airport",12.600248599999999,-61.41235080206093
15478,"Unalakleet, AK: Unalakleet Airport",63.89088885,-160.80106902452732
15479,"Umnak, AK: Umnak Airport",,
15480,"Unst, United Kingdom: Unst Airport",60.7475983,-0.8532495000000001
15481,"Oxford, MS: University-Oxford",34.3826893,-89.53205882081015
15482,"Ujung Pandang, Indonesia: Hasanuddin",-5.0768255999999985,119.55341354994208
15483,"Uruapan, Mexico: Uruapan Airport",19.397875,-102.03851850000001
15484,"Upolo Point, HI: Upolu",20.265102,-155.85961196910415
15485,"Queens, AK: The Queens",58.871944400000004,-158.4713889
15486,"Uralsk, Kazakhstan: Uralsk Airport",,
15487,"Urubupunga, Brazil: Urubupunga Airport",-20.776803,-51.5626711
15488,"Urumqi, China: Diwopu",43.904192200000004,87.46919889176017
15489,"Uruguaiana, Brazil: Rubem Berta",-29.78280015,-57.037775675571424
15490,"Boos, France: Rouen Vallee de Seine",49.3850152,1.1833604631447203
15491,"Surat Thani, Thailand: Surat Thani Airport",9.13585735,99.14342391664421
15492,"Gurayat, Saudi Arabia: Guriat",31.4110571,37.2752595
15493,"Ushuaia, Argentina: Islas Malvinas",-51.8208779,-58.4565304
15494,"Usibelli, AK: Usi Belli Coal Mine",,
15495,"Koh Samui, Thailand: Samui",9.5488263,100.06319930633578
15496,"Ulsan, South Korea: Ulsan Airport",35.59354455000001,129.35281154703364
15497,"St. Augustine, FL: Northeast Florida Regional",29.96096135,-81.34234523297306
15498,"Heber, UT: Heber Valley",35.5119914,-92.0129693
15499,"Muttaburra, Australia: Muttaburra Airport",-22.5856034,144.5290095
15500,"Udon Thani, Thailand: Udon Thani Airport",17.386779100000002,102.77755959999999
15501,"Utirik, Marshall Islands: Utirik Island",11.2223226,169.85190447841075
15502,"Tunica, MS: Tunica Municipal",34.685394,-90.3494151161034
15503,"Upington, South Africa: Upington International",,
15504,"Utopia, AK: Indian Mountain LRRS",,
15505,"Utapao, Thailand: U-Tapao Pattaya International",,
15506,"Mthatha, South Africa: Mthatha Airport",-31.54803835,28.67443780788585
15507,"Queenstown, South Africa: Queenstown Airport",-45.01929995,168.7434441717277
15508,"Kuparuk, AK: North Kuparuk",70.33070445,-149.59768041752113
15509,"Yuzhno-Sakhalinsk, Russia: Khomutovo",46.88447835,142.72044194213532
15510,"Manumu, Papua New Guinea: Manumu Airport",,
15511,"Uvalde, TX: Garner Field",29.212483399999996,-99.74200497745828
15512,"Ouvea, New Caledonia: Ouvea Ouloup",,
15513,"St. Lucia, Saint Lucia: Hewanorra International",13.7342774,-60.953884201297846
15514,"Kharja, Egypt: New Valley",45.396701799999995,-63.215599100000006
15515,"Lik Camp, AK: Lik Camp Airport",,
15516,"Fassberg, Germany: Fassberg Airport",52.9137216,10.186443865352103
15517,"Hawley, MN: Hawley Municipal",46.8835713,-96.35117650000001
15518,"Chowchilla, CA: Chowchilla Airport",37.1138325,-120.24798602905511
15519,"Faulkton, SD: Faulkton Municipal",45.030385700000004,-99.11356392855686
15520,"St. Anthony, ID: Stanford Field",43.9504675,-111.68412909999999
15521,"Dutch John, UT: Dutch John Airport",40.9177374,-109.39069070000001
15522,"Kiev, Ukraine: Antonov 2 International",,
15523,"Calder Bay, AK: Calder Bay Airport",,
15524,"Richmond, KY: Central Kentucky Regional",37.631266600000004,-84.33187690000001
15525,"Petaluma, CA: Petaluma Municipal",38.25798820000001,-122.60819847103424
15526,"Chariot, AK: Chariot Airport",48.26640765000001,7.00763598103437
15527,"47-Mile Mine, AK: 47-Mile Mine Airport",,
15528,"Prestonsburg, KY: Big Sandy Regional",37.7509115,-82.63684710301007
15529,"Fitchburg, MA: Fitchburg Municipal",42.55568770000001,-71.75943461753455
15530,"Bay St. Louis, MS: Stennis International",30.3684828,-89.45296221619066
15531,"Gilze-Rijen, Netherlands: Gilze-Rijen Airport",51.56633915,4.928824767441839
15532,"Monument Valley, UT: Monument Valley Airport",37.0175832,-110.20226180130139
15533,"Cimarron, KS: Cimarron Municipal",37.830422799999994,-100.34782690000002
15534,"Lorain/Elyria, OH: Lorain County Regional",41.3423986,-82.179297315616
15535,"Cheboygan, MI: Cheboygan County",45.65214965,-84.52154940046273
15536,"Enterprise, OR: Enterprise Municipal",31.29988565,-85.89836174869505
15537,"Cookeville, TN: Putnam County",39.6300209,-86.81445198402315
15538,"Hot Springs, MT: Hot Springs Airport",47.614508799999996,-114.6143639
15539,"Circle, MT: Circle Town County",47.41867895,-105.56238025824959
15540,"Garrison, ND: Garrison Municipal",47.655556,-101.4337725
15541,"Melilla, Uruguay: Angel S Adami",-34.78929960000001,-56.26455936793947
15543,"Nyala, Sudan: Nyala Airport",12.0565515,24.9533528
15544,"Curuzu Cuatia, Argentina: Curuzu Cuatia Airport",-29.7706,-57.9789
15545,"Emporia, VA: Emporia Greensville Regional",36.6869695,-77.48485464567008
15546,"Chesapeake, VA: Chesapeake Regional",36.6656376,-76.32189241260838
15547,"Marion/Wytheville, VA: Mountain Empire",36.8952036,-81.3440876
15548,"Leesburg, VA: Leesburg Executive",39.07679105,-77.55636864679258
15549,"Vaasa, Finland: Vaasa Airport",63.0449579,21.764184399999998
15550,"Valdosta, GA: Moody AFB",30.962928299999998,-83.21944
15552,"Valence, France: Valence Chabeuil",44.92211625,4.9700703742515815
15553,"Vanimo, Papua New Guinea: Vanimo Airport",-2.6944529,141.3023
15554,"Chevak, AK: Chevak Airport",61.54164765,-165.59992091200826
15555,"Van, Turkey: Van Airport",37.20528,-80.40850999999999
15556,"Suavanao, Solomon Islands: Suavanao Airport",-7.5853303,158.7310896
15557,"Varna, Bulgaria: Varna Airport",43.23393595,27.82330219929604
15558,"Sivas, Turkey: Sivas Airport",39.81596045,36.901063090183776
15559,"Vava'u, Tonga: Vava'u International",-18.58555615,-173.96383186966113
15561,"Lompoc, CA: Vandenberg AFB",34.73835455,-120.58262457020024
15562,"Brescia, Italy: Brescia Montichiari",45.427992200000006,10.328465676993805
15563,"Visby, Sweden: Visby Airport",57.66543765,18.34705855149554
15564,"Can Tho, Vietnam: Can Tho International",10.083092,105.71236897403764
15565,"View Cove, AK: View Cove Airport",34.26840715,-88.76848308091171
15566,"Venice, Italy: Marco Polo International",54.247020400000004,18.677625782282306
15567,"Sao Paulo, Brazil: Viracopos International",-23.00565085,-47.145015892184745
15568,"Carora, Venezuela: Carora Airport",7.928785449999999,-72.51136112808919
15569,"Victoria, TX: Victoria Regional",28.8540778,-96.91812068031307
15570,"Victorville, CA: Southern California Logistics",34.5954562,-117.38225179999999
15571,"Ovda, Israel: Ovda Airport",31.968601399999997,34.7527132
15572,"Vitoria Da Conquista, Brazil: Vitoria Da Conquista Airport",-14.86450825,-40.862788613186495
15573,"Valverde, Spain: Hierro",27.81366785,-17.885867218201998
15574,"Vidalia, GA: Vidalia Regional",32.1928836,-82.37058462136382
15575,"Viedma, Argentina: Viedma Airport",-40.77813345,-62.978864757418705
15576,"Valle de la Pascua, Venezuela: Valle de la Pascua Airport",9.222027800000001,-65.9935837
15577,"Villa Dolores, Argentina: Villa Dolores Airport",-31.943857450000007,-65.14631941334036
15578,"Vadso, Norway: Vadso Airport",70.06496209999999,29.846431239541214
15579,"Valdez, AK: Valdez Pioneer Field",61.13370255,-146.24665194843712
15581,"Venetie, AK: Venetie Airport",67.0086975,-146.36599730000003
15582,"Vernal, UT: Vernal Regional",,
15583,"Versailles, MO: Roy Otten Memorial Airfield",,
15584,"Veracruz, Mexico: General Heriberto Jara International",,
15585,"Vestmannaeyjar, Iceland: Vestmannaeyjar Airport",63.42546055,-20.278156148378088
15586,"Victoria Falls, Zimbabwe: Victoria Falls International",,
15587,"Vijayawada, India: Vijayawada Airport",16.53219,80.80573208376627
15588,"Vigo, Spain: Vigo Airport",42.23292245,-8.626166079129476
15589,"Las Vegas, NV: North Las Vegas",36.210111600000005,-115.19604695661889
15590,"Vilhelmina, Sweden: Vilhelmina Airport",64.5791071,16.835971374497902
15591,"Vichy, France: Vichy Charmeil",46.1702041,3.40314540157412
15593,"Vicenza, Italy: Vicenza Airport",,
15594,"Vidin, Bulgaria: Vidin Airport",43.6478754,22.797255800000002
15595,"Vienna, Austria: Vienna International",48.10499675,16.5848987032657
15596,"El Vigia, Venezuela: Juan Pablo Perez Alfonzo",,
15597,"Vichy, MO: Rolla National",38.1278213,-91.7696061
15598,"Virgin Gorda, British Virgin Islands: Virgin Gorda Airport",18.4466072,-64.4279001888192
15599,"Kavik River, AK: Kavik River Airport",,
15600,"Dakhla, Morocco: Dakhla International",23.723214399999996,-15.928133740711127
15601,"Visalia, CA: Visalia Municipal",36.316137700000006,-119.39042842451215
15602,"Vitoria, Spain: Vitoria Airport",42.88306505,-2.7280438388098527
15603,"Vitoria, Brazil: Eurico de Aguiar Salles",,
15604,"Moscow, Russia: Vnukovo",55.6066062,37.286856
15605,"Vicksburg, MS: Vicksburg Municipal",32.2393165,-90.9284387
15606,"Valencia, Spain: Valencia Airport",39.4878647,-0.481209186098332
15607,"Valdosta, GA: Valdosta Regional",30.77831025,-83.2780341085929
15608,"Port Vila, Vanuatu: Port Vila Airport",-17.69913085,168.3193165665017
15609,"Valladolid, Spain: Valladolid Airport",41.70683435,-4.854374275220002
15610,"Valencia, Venezuela: Arturo Michelena International",,
15612,"Vallenar, Chile: Vallenar Airport",-28.5936079,-70.7572157
15613,"Valera, Venezuela: Dr. Antonio Nicolas Briceno",,
15614,"Villa Mercedes, Argentina: Mercedes",-29.2213993,-58.087799100000005
15615,"Venice, FL: Venice Municipal",27.07110535,-82.4370519970078
15616,"Vilnius, Lithuania: Vilnius International",54.63483615,25.29031433043951
15617,"Varanasi, India: Lal Bahadur Shastri Varanasi International",,
15618,"Van Nuys, CA: Van Nuys Airport",34.20713175,-118.4901483736975
15619,"Volgograd, Russia: Gumrak",48.78309505,44.347432863229606
15620,"Camp Douglas, WI: Volk Field",43.9385501,-90.255398
15621,"Volos, Greece: Volos Airport",39.221003700000004,22.79276265948239
15622,"Cartersville, GA: Cartersville Airport",34.12367395,-84.84872691278468
15623,"Ondjiva, Angola: Ondjiva Airport",-17.043138600000002,15.681638908020725
15624,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",,
15625,"Valparaiso, IN: Porter County Regional",41.45664055,-87.00771731878464
15626,"Vieques, PR: Antonio Rivera Rodriguez",18.13462385,-65.49260790790997
15627,"Varadero, Cuba: Juan Gualberto Gomez International",23.03317165,-81.43881634408591
15628,"Vero Beach, FL: Vero Beach Regional",,
15629,"Virac, Philippines: Virac Airport",13.5764421,124.20393051284478
15630,"Varkaus, Finland: Varkaus Airport",62.174744999999994,27.86665005348544
15631,"Verona, Italy: Villafranca",44.29099895,12.02568220660018
15632,"Villahermosa, Mexico: C. P. A. Carlos Rovirosa International",,
15633,"Viseu, Portugal: Viseu Airport",40.7255251,-7.88765388475266
15634,"Springfield, VT: Hartness State",43.343092,-72.51829649999999
15635,"Vasteras, Sweden: Vasteras Airport",64.5791071,16.835971374497902
15636,"Vientiane, Laos: Wattay International",17.986644650000006,102.56387305911228
15637,"Valentine, NE: Miller Field",39.4091097,-79.0148367
15638,"Visakhapatnam, India: Vishakhapatnam",,
15639,"Albemarle, NC: Stanly County",35.4167,-80.1508
15640,"Vancouver, WA: Pearson Field",45.62187025,-122.6572787156517
15641,"Valledupar, Colombia: Alfonso Lopez Pumarejo",10.43672015,-73.24894274553131
15642,"Villavicencio, Colombia: Gomez Nino Apiay AB",,
15643,"Santa Cruz, Bolivia: Viru Viru International",-17.65947165,-63.13862223982184
15644,"Vastervik, Sweden: Vastervik Airport",57.78084755,16.52291409486122
15645,"Vladivostok, Russia: Knevichi",43.3949321,132.1640893
15646,"Headland, AL: Headland Municipal",31.361517300000003,-85.31172609999999
15647,"Myrtle Creek, OR: Myrtle Creek Municipal",,
15648,"Gallatin, TN: Sumner County Regional",37.32388615,-97.38693713180298
15649,"Hanford, CA: Hanford Municipal",36.3159586,-119.62865596558063
15650,"Chelan, WA: Lake Chelan",47.8663264,-119.94278870000001
15651,"Custer, SD: Custer County",46.4275893,-105.88455706860756
15652,"Garibaldi, OR: Tillamook",45.4184101,-123.81563742929006
15653,"Midland/Odessa, TX: Odessa Schlemeyer Field",31.9249869,-102.38678272437903
15654,"California City, CA: California City Municipal",35.1510003,-118.01807589801766
15655,"Cameron, SC: McNeil",33.5574794,-80.65086020000001
15656,"Saratoga Springs, NY: Saratoga County",43.044249,-73.861233
15657,"Bemidji, MN: Nary National Shefland Field",47.3757869,-94.79805309999999
15658,"Weed, CA: Weed Airport",41.48087545,-122.45549067216892
15659,"Parker, AZ: Avi Suquilla",34.1504157,-114.26996449230673
15660,"Arlington, WA: Arlington Municipal",32.665414899999995,-97.09437410811803
15661,"Bernard, ID: Bernard Usfs",44.979636799999994,-114.7348138
15662,"Lodi, CA: Kingdon Airpark",38.0919315,-121.35894760000001
15663,"Independence, CA: Independence Airport",16.53494845,-88.44043658677103
15664,"Wichita, KS: Colonel James Jabara",37.74539830000001,-97.2216970250672
15665,"Americus, GA: Jimmy Carter Regional",32.109396999999994,-84.1872412816246
15668,"Deer Lodge, MT: Deer Lodge-City-County",46.3888513,-112.7664898
15669,"Hondo, TX: South Texas Regional at Hondo",,
15670,"Landsberg Am Lech, Germany: Landsberg-Lech",47.991823499999995,10.8376174
15671,"Granite Creek Mine, AK: Granite Creek Mine Airport",41.1302146,-117.25661310000001
15672,"Sao Vicente, Cape Verde: Sao Pedro International",,
15673,"Vaxjo, Sweden: Smaland",56.92814905,14.729160954619038
15674,"Vryheid, South Africa: Vryheid Airport",-27.789981899999997,30.795170909608608
15675,"Peru, IL: Illinois Valley Regional",41.3516589,-89.1476408893638
15676,"Marvel Creek Mine, AK: Marvel Creek Mine Airport",,
15677,"Mitrofania, AK: Mitrofania Airport",,
15678,"Mush Bay, AK: Mush Bay Airport",38.7865088,41.4709338
15679,"Campbell Lagoon, AK: Campbell Lagoon Airport",,
15680,"Frazer Lake, AK: Frazer Lake Airport",41.652313,-74.6962728
15681,"Afognak Straits, AK: Afognak Straits Airport",,
15682,"Moffet Bay, AK: Moffet Bay Airport",30.812700300000003,-88.3771973
15683,"Mineola, TX: Mineola Wisener Field",32.6747867,-95.51079884753824
15684,"Brundidge, AL: Brundidge Municipal",,
15685,"Payette, ID: Payette Municipal",44.0907145,-116.90248386238942
15687,"Los Alamitos, CA: Los Alamitos AAF",,
15688,"Jensens Strip, AK: Jensens Strip Airport",44.912366999999996,-117.95799550000001
15689,"Wildman Creek, AK: Wildman Creek Airport",,
15690,"Stepovak, AK: Stepovak Airport",,
15692,"Puale Bay, AK: Puale Bay Airport",,
15693,"Katmai Bay, AK: Katmai Bay Airport",,
15694,"Kashvik Bay, AK: Kashvik Bay Airport",,
15695,"Cinder Mountain, AK: Cinder Mountain Airport",,
15696,"Hagemeister Island, AK: Hagemeister Island Airport",,
15697,"Cape Peirce, AK: Cape Peirce Airport",,
15698,"Cape Greig, AK: Cape Greig Airport",,
15699,"Kasba Lake, Canada: Kasba Lake Airport",60.291900600000005,-102.5019989
15700,"Katmai Lodge, AK: Katmai Lodge Airport",61.186732299999996,-149.96610890000002
15701,"South St. Paul, MN: South St. Paul Municipal-Richard E. Fleming Field",,
15703,"Mansfield, WA: Mansfield Airport",47.8094904,-119.6373125
15704,"Burlington, WA: Bayview Farms",48.5209398,-122.465166
15705,"Medical Lake, WA: Isaacson",47.6575223,-117.68251950000001
15706,"Winthrop, WA: Methow Valley State",48.42514009999999,-120.1439163494174
15707,"Stehekin, WA: Stehekin Seaplane Landing",,
15708,"Chelan, WA: Chelan Seaplane Landing",,
15709,"Wales, AK: Wales Airport",44.1723218,-70.02107600000001
15710,"Wabag, Papua New Guinea: Wabag Airport",-5.12833785,143.4844028111116
15711,"Andriamena, Madagascar: Andriamena Airport",-17.6303913,47.7227904
15712,"Wanganui, New Zealand: Whanganui",-39.9635782,175.02470409063432
15713,"Chincoteague, VA: Wallops Flight Facility",37.9417901,-75.46214549999999
15714,"Warsaw, IN: Warsaw Municipal",41.27755545,-85.84681121572619
15715,"Washington, DC: Washington DC Metropolitan Area",,
15716,"Waterford, Ireland: Waterford Airport",52.1868444,-7.086350954115157
15717,"Wave Hill, Australia: Wave Hill Old",,
15718,"Warsaw, Poland: Warsaw Chopin",52.16306880000001,20.970804343848787
15720,"Wahai, Indonesia: Wahai Airport",-2.8114998,129.4855084818511
15721,"Stebbins, AK: Stebbins Airport",63.5155071,-162.285764
15722,"Commerce/Montebello, CA: Commerce/Montebello Heliport",,
15723,"Wapenamanda, Papua New Guinea: Wapenamanda Airport",-5.6348180999999995,143.8935057
15724,"Woburn, MA: Woburn Airport",52.0367783,-0.6169396495385255
