Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","10","Australia","5510","Production","211","Pulses, nes","2017","2017","tonnes","31674","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","4832","","Official data"
"QC","Crops","10","Australia","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","210073","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","394","Pumpkins, squash and gourds","2017","2017","tonnes","101504","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","523","Quinces","2017","2017","ha","","M","Data not available"
"QC","Crops","10","Australia","5510","Production","523","Quinces","2017","2017","tonnes","","M","Data not available"
"QC","Crops","10","Australia","5312","Area harvested","270","Rapeseed","2017","2017","ha","2681162","","Official data"
"QC","Crops","10","Australia","5419","Yield","270","Rapeseed","2017","2017","hg/ha","16087","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","270","Rapeseed","2017","2017","tonnes","4313230","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","547","Raspberries","2017","2017","ha","247","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","547","Raspberries","2017","2017","hg/ha","26196","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","547","Raspberries","2017","2017","tonnes","648","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","27","Rice, paddy","2017","2017","ha","82204","","Official data"
"QC","Crops","10","Australia","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","98208","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","27","Rice, paddy","2017","2017","tonnes","807304","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","71","Rye","2017","2017","ha","40000","*","Unofficial figure"
"QC","Crops","10","Australia","5419","Yield","71","Rye","2017","2017","hg/ha","7500","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","71","Rye","2017","2017","tonnes","30000","*","Unofficial figure"
"QC","Crops","10","Australia","5312","Area harvested","280","Safflower seed","2017","2017","ha","4656","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","280","Safflower seed","2017","2017","hg/ha","5873","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","280","Safflower seed","2017","2017","tonnes","2735","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","328","Seed cotton","2017","2017","ha","518589","","Official data"
"QC","Crops","10","Australia","5419","Yield","328","Seed cotton","2017","2017","hg/ha","41477","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","328","Seed cotton","2017","2017","tonnes","2150961","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","83","Sorghum","2017","2017","ha","367920","","Official data"
"QC","Crops","10","Australia","5419","Yield","83","Sorghum","2017","2017","hg/ha","27017","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","83","Sorghum","2017","2017","tonnes","994001","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","236","Soybeans","2017","2017","ha","30035","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","236","Soybeans","2017","2017","hg/ha","21490","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","236","Soybeans","2017","2017","tonnes","64546","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","373","Spinach","2017","2017","ha","2144","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","373","Spinach","2017","2017","hg/ha","53701","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","373","Spinach","2017","2017","tonnes","11512","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","544","Strawberries","2017","2017","ha","2265","","Official data"
"QC","Crops","10","Australia","5419","Yield","544","Strawberries","2017","2017","hg/ha","199784","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","544","Strawberries","2017","2017","tonnes","45251","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","156","Sugar cane","2017","2017","ha","453470","","Official data"
"QC","Crops","10","Australia","5419","Yield","156","Sugar cane","2017","2017","hg/ha","806260","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","156","Sugar cane","2017","2017","tonnes","36561497","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","267","Sunflower seed","2017","2017","ha","27000","*","Unofficial figure"
"QC","Crops","10","Australia","5419","Yield","267","Sunflower seed","2017","2017","hg/ha","13333","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","267","Sunflower seed","2017","2017","tonnes","36000","*","Unofficial figure"
"QC","Crops","10","Australia","5312","Area harvested","122","Sweet potatoes","2017","2017","ha","2028","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","357159","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","122","Sweet potatoes","2017","2017","tonnes","72422","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2017","2017","ha","5526","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2017","2017","hg/ha","230325","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","127267","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","828","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","27615","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","2288","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","388","Tomatoes","2017","2017","ha","4785","","Official data"
"QC","Crops","10","Australia","5419","Yield","388","Tomatoes","2017","2017","hg/ha","776566","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","388","Tomatoes","2017","2017","tonnes","371578","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","97","Triticale","2017","2017","ha","61589","","Official data"
"QC","Crops","10","Australia","5419","Yield","97","Triticale","2017","2017","hg/ha","24347","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","97","Triticale","2017","2017","tonnes","149949","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","2374","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","321215","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","76260","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","205","Vetches","2017","2017","ha","28009","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","205","Vetches","2017","2017","hg/ha","3707","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","205","Vetches","2017","2017","tonnes","10383","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","222","Walnuts, with shell","2017","2017","ha","7400","F","FAO estimate"
"QC","Crops","10","Australia","5419","Yield","222","Walnuts, with shell","2017","2017","hg/ha","3581","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","222","Walnuts, with shell","2017","2017","tonnes","2650","F","FAO estimate"
"QC","Crops","10","Australia","5312","Area harvested","567","Watermelons","2017","2017","ha","4071","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","567","Watermelons","2017","2017","hg/ha","444888","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","567","Watermelons","2017","2017","tonnes","181107","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","15","Wheat","2017","2017","ha","12191153","","Official data"
"QC","Crops","10","Australia","5419","Yield","15","Wheat","2017","2017","hg/ha","26100","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","15","Wheat","2017","2017","tonnes","31818744","","Official data"
"QC","Crops","11","Austria","5510","Production","515","Apples","2017","2017","tonnes","185244","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","526","Apricots","2017","2017","ha","788","","Official data"
"QC","Crops","11","Austria","5419","Yield","526","Apricots","2017","2017","hg/ha","82284","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","526","Apricots","2017","2017","tonnes","6484","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","367","Asparagus","2017","2017","ha","813","","Official data"
"QC","Crops","11","Austria","5419","Yield","367","Asparagus","2017","2017","hg/ha","37368","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","367","Asparagus","2017","2017","tonnes","3038","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","44","Barley","2017","2017","ha","138903","","Official data"
"QC","Crops","11","Austria","5419","Yield","44","Barley","2017","2017","hg/ha","56300","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","44","Barley","2017","2017","tonnes","782029","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","176","Beans, dry","2017","2017","ha","","M","Data not available"
"QC","Crops","11","Austria","5510","Production","176","Beans, dry","2017","2017","tonnes","","M","Data not available"
"QC","Crops","11","Austria","5312","Area harvested","414","Beans, green","2017","2017","ha","481","","Official data"
"QC","Crops","11","Austria","5419","Yield","414","Beans, green","2017","2017","hg/ha","127983","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","414","Beans, green","2017","2017","tonnes","6156","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","558","Berries nes","2017","2017","ha","155","","Official data"
"QC","Crops","11","Austria","5419","Yield","558","Berries nes","2017","2017","hg/ha","57548","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","558","Berries nes","2017","2017","tonnes","892","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","181","Broad beans, horse beans, dry","2017","2017","ha","10296","","Official data"
"QC","Crops","11","Austria","5419","Yield","181","Broad beans, horse beans, dry","2017","2017","hg/ha","22302","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","181","Broad beans, horse beans, dry","2017","2017","tonnes","22962","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","89","Buckwheat","2017","2017","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","11","Austria","5510","Production","89","Buckwheat","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","11","Austria","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","1246","","Official data"
"QC","Crops","11","Austria","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","495907","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","61790","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","1836","","Official data"
"QC","Crops","11","Austria","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","532751","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","426","Carrots and turnips","2017","2017","tonnes","97813","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","284","","Official data"
