"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TERCBUS","200901","2653.09","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200902","2125.484","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200903","1912.091","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200904","1504.874","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200905","1354.634","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200906","1503.087","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200907","1682.328","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200908","1685.298","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200909","1396.281","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200910","1404.729","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200911","1517.429","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200912","2344.507","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","200913","21082.081","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201001","2722.039","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201002","2278.63","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201003","1901.351","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201004","1350.527","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201005","1377.988","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201006","1642.213","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201007","1869.428","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201008","1834.734","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201009","1476.365","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201010","1324.449","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201011","1612.048","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201012","2505.44","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201013","21894.849","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201101","2700.965","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201102","2180.117","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201103","1868.535","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201104","1453.673","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201105","1365.826","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201106","1586.975","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201107","1889","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201108","1825.576","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201109","1454.75","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201110","1336.282","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201111","1582.913","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201112","2136.433","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201113","21381.889","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201201","2288.469","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201202","1922.942","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201203","1555.297","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201204","1290.309","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201205","1340.055","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201206","1508.728","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201207","1836.14","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201208","1722.618","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201209","1395.757","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201210","1329.517","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201211","1634.454","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201212","2052.172","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201213","19870.104","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201301","2455.465","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201302","2087.734","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201303","2014.592","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201304","1488.318","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201305","1312.459","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201306","1468.944","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201307","1707.576","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201308","1634.544","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201309","1434.685","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201310","1338.602","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201311","1705.465","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201312","2405.096","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201313","21051.789","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201401","2808.411","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201402","2351.289","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201403","2086.369","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201404","1424.185","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201405","1339.504","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201406","1478.653","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201407","1645.886","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201408","1616.231","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201409","1428.554","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201410","1331.477","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201411","1773.932","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201412","2164.807","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201413","21445.575","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201501","2580.923","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201502","2377.375","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201503","1972.893","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201504","1344.374","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201505","1290.385","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201506","1466.229","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201507","1712.648","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201508","1666.376","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201509","1434.688","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201510","1328.007","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201511","1525.749","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201512","1922.852","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201513","20617.41","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201601","2424.776","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201602","2003.412","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201603","1589.884","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201604","1342.352","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201605","1278.366","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201606","1511.51","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201607","1795.63","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201608","1750.772","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201609","1458.997","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201610","1310.088","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201611","1453.803","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201612","2269.729","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201613","20181.673","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201701","2341.238","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201702","1726.186","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201703","1787.224","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201704","1306.922","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201705","1314.37","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201706","1461.933","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201707","1721.133","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201708","1596.841","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201709","1362.879","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201710","1341.307","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201711","1625.861","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201712","2307.878","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201713","19890.203","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201801","2725.37","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201802","1970.157","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201803","1906.43","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201804","1542.625","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201805","1354.802","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201806","1533.127","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201807","1749.91","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201808","1699.246","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201809","1453.988","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201810","1422.704","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201811","1843.046","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201812","2228.079","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201813","21428.009","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201901","2538.116","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201902","2151.972","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201903","1999.142","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201904","1363.774","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201905","1360.767","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201906","1447.599","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201907","1759.106","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201908","1694.864","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201909","1482.422","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","201910","1392.226","2","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TXCCBUS","194913","2668.909","3","Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","195013","2834.144","3","Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","195113","2737.738","3","Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","195213","2672.968","3","Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","195313","2512.438","3","Primary Energy Consumed by the Commercial Sector","Trillion Btu"
