,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
2351,FL,2,1,7,f,1.0,73,70,1,4.0,7.0,1,1,4,3,1,2,4,626
2352,FL,2,1,7,f,1.0,73,70,1,4.0,7.0,1,1,4,3,1,2,4,626
2353,FL,1,0,13,f,1.0,28,28,0,2.0,3.0,1,0,2,3,0,2,3,600
2354,FL,1,0,13,f,1.0,28,28,0,2.0,3.0,1,0,2,3,0,2,3,597
2355,MD,1,0,14,d,3.0,33,33,0,2.0,1.0,0,0,2,2,0,0,4,645
2356,MD,1,0,14,d,3.0,33,33,0,2.0,1.0,0,0,2,2,0,0,2,642
2357,MD,1,1,7,e,3.0,61,61,0,2.0,15.0,1,0,2,2,0,1,2,634
2358,MD,1,1,7,e,3.0,61,61,0,2.0,15.0,1,0,2,2,0,1,2,634
2359,GA,1,1,5,e,0.0,51,51,0,1.0,1.0,0,0,1,1,0,0,2,608
2360,GA,1,1,5,e,0.0,51,51,0,1.0,1.0,1,1,1,1,1,1,2,695
2361,GA,1,1,5,e,0.0,51,51,0,1.0,1.0,1,1,1,1,1,1,2,695
2362,NY,2,1,6,d,3.0,41,33,1,3.0,8.0,1,1,3,3,1,0,2,656
2363,NY,2,1,6,d,3.0,41,33,1,3.0,8.0,1,1,3,3,1,0,2,656
2364,FL,1,1,2,f,2.0,71,71,0,4.0,2.0,0,0,2,1,0,0,2,583
2365,FL,1,1,2,f,2.0,71,71,0,4.0,2.0,1,1,4,3,0,1,3,669
2366,FL,1,1,2,f,2.0,71,71,0,4.0,2.0,1,1,4,3,0,1,3,669
2367,IN,2,1,12,e,2.0,43,16,0,4.0,6.0,1,1,3,3,0,1,2,643
2368,IN,2,1,12,e,2.0,43,16,0,4.0,6.0,2,0,4,3,0,1,3,664
2369,IN,2,1,12,e,2.0,43,16,0,4.0,6.0,2,0,4,3,0,1,3,672
2370,IA,1,0,4,d,0.0,21,21,0,1.0,6.0,1,0,3,3,0,2,1,602
2371,IA,1,0,4,d,0.0,21,21,0,1.0,6.0,2,0,3,3,0,3,1,583
2372,MS,1,1,12,g,0.0,39,39,0,2.0,4.0,1,0,1,1,0,2,1,632
2373,MS,1,1,12,g,0.0,39,39,0,2.0,4.0,1,1,2,2,1,2,1,641
2374,MS,1,1,12,g,0.0,39,39,0,2.0,4.0,1,1,2,2,1,2,1,641
2375,OH,1,0,22,e,0.0,24,24,0,0.0,0.0,1,1,3,3,1,1,3,648
2376,OH,1,0,22,e,0.0,24,24,0,2.0,8.0,1,1,3,3,1,1,3,652
2377,OH,1,0,22,e,0.0,24,24,0,2.0,8.0,1,1,3,3,1,1,3,662
2378,OH,1,0,22,e,0.0,24,24,0,2.0,8.0,0,1,3,3,0,0,3,601
2379,OH,1,0,22,f,0.0,24,24,0,2.0,8.0,0,1,3,3,0,0,2,656
2380,DC,1,0,1,f,0.0,48,48,0,1.0,6.0,1,1,3,3,1,2,4,758
2381,DC,1,0,1,f,0.0,48,48,0,1.0,6.0,1,1,3,3,1,2,1,743
2382,DC,1,0,1,f,0.0,48,48,0,1.0,6.0,1,1,3,3,1,2,1,734
2383,FL,1,0,7,c,2.0,39,39,0,1.0,2.0,2,0,1,2,0,3,3,646
2384,FL,1,0,7,c,2.0,39,39,0,1.0,2.0,2,0,1,2,0,3,3,652
2385,FL,1,0,7,c,2.0,39,39,0,1.0,2.0,2,0,1,2,0,3,3,656
2386,FL,1,0,7,c,2.0,39,39,0,1.0,2.0,2,0,1,2,0,3,3,656
2387,MD,1,0,1,e,1.0,26,26,0,2.0,5.0,1,1,2,2,1,1,2,619
2388,MD,1,0,1,e,1.0,26,26,0,2.0,5.0,1,1,2,2,1,1,2,626
2389,MD,1,0,1,e,1.0,26,26,0,2.0,5.0,1,1,2,2,1,1,2,629
2390,MD,1,0,1,e,1.0,26,26,0,2.0,5.0,1,1,2,2,1,1,2,619
2391,MD,1,0,1,e,1.0,26,26,0,2.0,5.0,1,1,2,2,1,1,2,629
2392,MD,1,0,1,e,1.0,26,26,0,2.0,5.0,1,1,2,2,1,1,2,631
2393,PA,2,1,20,c,4.0,36,31,1,3.0,7.0,0,0,3,3,0,2,3,622
2394,PA,2,1,20,c,4.0,36,31,1,3.0,8.0,0,0,3,3,0,2,3,559
2395,FL,1,0,17,e,1.0,56,56,0,3.0,12.0,1,0,3,3,0,2,3,587
2396,FL,1,0,17,e,1.0,56,56,0,3.0,12.0,1,0,3,3,0,2,3,584
2397,FL,1,0,17,e,1.0,56,56,0,3.0,12.0,1,0,3,3,0,2,3,592
2398,IN,1,1,10,f,4.0,37,37,0,2.0,3.0,1,1,2,2,0,2,2,628
2399,IN,1,1,10,f,4.0,37,37,0,2.0,3.0,1,1,2,2,0,2,2,636
2400,NY,1,0,11,d,1.0,56,56,0,4.0,3.0,1,1,3,3,1,0,2,611
2401,NY,1,0,11,d,1.0,56,56,0,4.0,3.0,1,1,4,3,1,0,2,628
2402,ND,1,0,14,f,0.0,28,23,1,1.0,0.0,1,0,3,3,0,2,2,668
2403,ND,1,0,14,f,0.0,28,23,1,1.0,0.0,1,0,3,3,0,2,2,668
2404,ND,1,0,14,f,0.0,28,23,1,1.0,0.0,0,0,3,3,0,0,2,586
2405,ND,1,0,14,f,0.0,28,23,1,1.0,0.0,0,0,3,3,0,0,2,586
2406,ND,1,0,14,f,0.0,28,23,1,1.0,0.0,0,0,3,3,0,0,2,586
2407,WA,2,0,22,e,3.0,21,19,0,4.0,5.0,0,0,1,1,0,0,1,594
2408,WA,2,0,22,e,3.0,21,19,0,4.0,5.0,0,1,3,3,1,2,1,628
2409,NY,1,0,14,d,2.0,60,59,1,3.0,11.0,1,1,2,2,1,0,4,666
2410,NY,1,0,14,d,2.0,60,59,1,3.0,11.0,0,1,3,3,0,0,4,650
2411,IN,2,1,8,f,4.0,36,35,1,3.0,2.0,1,0,3,3,0,2,1,641
2412,IN,2,1,8,f,4.0,36,35,1,3.0,2.0,1,0,3,3,0,2,1,641
2413,WI,1,0,13,d,4.0,31,31,0,3.0,15.0,2,0,3,3,0,2,3,556
2414,WI,1,0,13,d,4.0,31,31,0,3.0,15.0,0,0,3,3,0,0,3,516
2415,IN,2,1,12,h,3.0,49,20,1,3.0,1.0,1,0,3,3,0,2,2,775
2416,IN,2,1,12,h,3.0,49,20,1,3.0,1.0,0,0,3,3,0,0,2,622
2417,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,2,1,2,2,630
2418,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,2,1,2,2,630
2419,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,2,1,2,2,626
2420,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,630
2421,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,630
2422,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,630
2423,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,650
2424,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,650
2425,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,650
2426,OK,1,0,7,e,0.0,34,34,0,2.0,12.0,1,1,2,3,1,2,2,650
2427,MD,2,0,10,g,4.0,48,18,0,2.0,6.0,1,1,1,1,1,1,4,763
2428,MD,2,0,10,g,4.0,48,18,0,2.0,6.0,1,1,2,2,1,1,4,745
2429,MD,2,0,10,g,4.0,48,18,0,2.0,6.0,1,1,2,2,1,2,2,696
2430,MD,2,0,10,g,4.0,48,18,0,2.0,6.0,1,1,2,2,1,2,2,696
2431,OR,2,1,1,e,4.0,50,44,1,4.0,7.0,0,0,1,2,0,0,1,497
2432,OR,2,1,1,e,4.0,50,44,1,4.0,7.0,1,1,4,3,1,2,1,605
2433,NY,1,0,14,e,2.0,27,27,0,1.0,2.0,0,0,1,3,0,0,2,699
2434,NY,1,0,14,e,2.0,27,27,0,1.0,2.0,0,0,1,3,0,0,2,700
2435,NY,1,0,14,e,2.0,27,27,0,1.0,2.0,0,0,1,3,0,0,2,681
2436,NY,1,0,14,e,2.0,27,27,0,1.0,2.0,0,0,1,3,0,0,2,689
2437,NY,1,0,10,g,3.0,31,31,0,3.0,1.0,1,1,3,3,0,0,4,690
2438,NY,1,0,10,g,3.0,31,31,0,3.0,1.0,1,1,3,3,0,0,2,687
2439,NY,1,0,10,g,3.0,31,31,0,3.0,1.0,1,1,3,3,0,0,4,698
2440,NY,1,0,10,g,3.0,31,31,0,3.0,1.0,1,1,3,3,1,0,2,689
2441,NY,1,0,10,g,3.0,31,31,0,3.0,1.0,1,1,3,3,1,0,2,697
2442,NY,1,0,10,g,3.0,31,31,0,3.0,1.0,1,1,3,3,1,0,2,697
2443,CO,1,0,1,f,0.0,50,50,0,1.0,2.0,1,0,3,3,0,2,2,650
2444,CO,1,0,1,f,0.0,50,50,0,1.0,2.0,1,0,3,3,0,2,2,650
2445,IA,2,1,16,d,0.0,28,27,1,3.0,6.0,1,0,1,2,1,2,2,569
2446,IA,2,1,16,d,0.0,28,27,1,3.0,6.0,1,1,2,3,1,2,2,577
2447,AL,1,1,3,g,0.0,25,25,0,3.0,2.0,1,1,3,3,0,2,2,705
2448,AL,1,1,3,g,0.0,25,25,0,3.0,2.0,1,1,3,3,0,2,2,642
2449,AL,1,1,3,g,0.0,25,25,0,3.0,2.0,1,1,3,3,1,2,1,649
2450,AL,1,1,3,g,0.0,25,25,0,3.0,2.0,1,1,3,3,1,2,1,649
2451,AL,1,1,3,g,0.0,25,25,0,3.0,2.0,1,1,3,3,1,2,1,649
2452,AL,1,1,3,g,0.0,25,25,0,3.0,2.0,1,1,3,3,1,2,1,649
2453,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,0,0,1,1,0,0,2,595
2454,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,0,0,1,1,0,0,2,595
2455,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,1,0,2,2,0,2,2,652
2456,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,1,0,2,2,0,2,2,652
2457,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,1,0,2,2,0,2,2,652
2458,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,1,0,2,2,0,2,1,606
2459,OR,1,0,10,g,2.0,75,75,1,2.0,12.0,1,0,2,2,0,2,1,594
2460,MO,1,0,5,e,0.0,23,23,0,2.0,3.0,1,1,3,3,1,2,3,726
2461,MO,1,0,5,e,0.0,23,23,0,2.0,3.0,1,1,3,3,1,2,2,706
2462,CO,1,0,11,e,0.0,23,23,0,4.0,1.0,1,1,4,3,1,2,1,625
2463,CO,1,0,11,e,0.0,23,23,0,4.0,1.0,1,0,4,3,1,2,1,645
2464,IN,1,0,18,f,4.0,42,42,0,3.0,0.0,1,0,2,2,0,2,1,607
2465,IN,1,0,18,f,4.0,42,42,0,3.0,0.0,0,0,2,2,0,0,1,562
2466,IN,1,0,18,f,4.0,42,42,0,3.0,0.0,1,0,2,2,0,2,1,615
2467,IN,1,0,18,f,4.0,42,42,0,3.0,0.0,1,0,2,2,0,2,1,618
2468,WA,1,1,8,g,4.0,48,48,0,2.0,15.0,1,1,2,2,0,1,2,617
2469,WA,1,1,8,g,4.0,48,48,0,2.0,15.0,1,1,2,2,0,1,3,622
2470,WA,1,1,8,g,4.0,48,48,0,2.0,15.0,1,1,2,2,0,1,3,622
2471,OR,1,0,7,f,0.0,44,44,0,0.0,0.0,0,0,2,2,0,0,2,579
2472,OR,1,0,7,f,0.0,44,44,0,0.0,0.0,1,1,1,2,0,1,2,618
2473,OR,1,1,7,f,0.0,44,44,0,1.0,1.0,1,1,1,2,0,1,2,655
2474,OR,1,1,7,f,0.0,44,44,0,1.0,1.0,1,1,1,2,0,1,2,655
2475,NY,2,1,15,e,1.0,49,21,0,3.0,4.0,0,0,3,3,0,0,2,577
2476,NY,2,1,15,e,1.0,49,21,0,3.0,4.0,0,0,3,3,0,0,2,578
2477,NY,2,1,15,e,1.0,49,21,0,3.0,4.0,0,0,3,3,0,0,2,578
2478,NY,2,1,15,e,1.0,49,21,0,3.0,4.0,0,0,3,3,0,0,2,583
2479,WI,1,1,11,e,3.0,61,61,0,4.0,4.0,1,1,4,3,0,1,4,612
2480,WI,1,1,11,e,3.0,61,61,0,4.0,4.0,1,1,4,3,0,1,3,607
2481,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,613
2482,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,613
2483,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,613
2484,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,613
2485,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,626
2486,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,626
2487,PA,1,0,13,f,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,626
2488,DE,1,0,15,e,4.0,25,25,0,1.0,2.0,0,0,1,1,0,0,4,674
2489,DE,1,0,15,e,4.0,25,25,0,1.0,2.0,0,0,1,1,0,0,4,674
2490,DE,1,0,15,e,4.0,25,25,0,1.0,2.0,1,1,1,1,1,1,1,689
2491,FL,1,0,6,g,0.0,45,45,0,3.0,6.0,1,0,3,3,1,1,3,584
2492,FL,1,0,6,g,0.0,45,45,0,3.0,6.0,1,1,3,3,1,1,3,619
2493,FL,1,0,6,g,0.0,45,45,0,3.0,6.0,1,1,3,3,1,1,3,619
2494,WA,1,1,9,h,3.0,50,50,0,4.0,15.0,1,0,1,1,0,2,1,611
2495,WA,1,1,9,h,3.0,50,50,0,4.0,15.0,1,0,4,3,1,2,4,647
2496,WA,1,1,9,h,3.0,50,50,0,4.0,15.0,1,0,4,3,1,2,4,647
2497,WA,1,1,9,h,3.0,51,51,0,4.0,15.0,1,0,4,3,1,2,4,641
2498,WA,1,1,9,h,3.0,50,50,0,4.0,15.0,1,0,4,3,1,2,4,648
2499,WA,1,1,9,h,3.0,50,50,0,4.0,15.0,1,0,4,3,1,2,4,646
2500,WA,1,1,9,h,3.0,50,50,0,4.0,15.0,1,0,4,3,1,2,2,637
2501,OH,2,1,18,f,4.0,75,71,1,2.0,15.0,1,0,3,3,0,2,2,583
2502,OH,2,1,18,f,4.0,75,71,1,2.0,15.0,0,1,2,3,0,0,2,557
2503,OH,2,1,18,f,4.0,75,71,1,2.0,15.0,0,1,2,3,0,0,2,558
2504,OH,2,1,18,f,4.0,75,71,1,2.0,15.0,0,1,2,3,0,0,2,558
2505,OH,2,1,18,f,4.0,75,71,1,2.0,15.0,0,1,2,3,0,0,3,556
2506,IA,1,0,14,e,2.0,75,75,0,3.0,3.0,1,0,3,3,0,2,2,576
2507,IA,1,0,14,e,2.0,75,75,0,3.0,3.0,0,0,3,3,0,0,2,542
2508,NY,1,1,7,g,1.0,62,62,0,3.0,3.0,1,0,4,3,1,0,2,578
2509,NY,1,1,7,g,1.0,62,62,0,3.0,3.0,1,0,3,3,1,0,2,576
2510,NY,1,1,7,g,1.0,62,62,0,3.0,3.0,1,0,3,3,1,0,2,576
2511,NY,1,1,7,g,1.0,62,62,0,3.0,3.0,1,0,3,3,1,0,2,576
2512,PA,1,0,2,e,4.0,21,21,0,1.0,1.0,1,0,1,3,0,2,2,728
2513,PA,1,0,2,e,4.0,21,21,0,1.0,1.0,1,0,1,3,0,2,2,728
2514,PA,1,0,2,e,4.0,21,21,0,1.0,1.0,1,0,1,3,0,2,2,725
2515,NY,1,1,9,f,2.0,70,70,0,4.0,5.0,1,1,3,3,0,0,2,579
2516,NY,1,1,9,f,2.0,70,70,0,4.0,5.0,1,0,3,3,1,0,2,582
2517,NY,1,1,9,f,2.0,70,70,0,4.0,5.0,1,0,3,3,1,0,2,583
2518,NY,1,1,11,g,0.0,31,27,1,0.0,0.0,0,0,2,3,0,0,2,633
2519,NY,1,1,11,g,1.0,31,27,1,2.0,10.0,1,1,2,3,1,0,2,663
2520,NY,1,1,11,g,1.0,31,27,1,2.0,10.0,1,1,2,3,1,0,2,656
2521,NY,1,1,11,g,1.0,31,27,1,2.0,10.0,1,1,2,3,1,0,4,666
2522,NY,1,1,11,g,1.0,31,27,1,2.0,10.0,1,1,2,3,1,0,4,666
2523,NY,1,1,6,f,2.0,44,44,0,2.0,5.0,2,0,1,2,0,0,2,673
2524,NY,1,1,6,f,2.0,44,44,0,2.0,5.0,2,0,1,2,0,0,2,623
2525,NY,1,1,6,f,2.0,44,44,0,2.0,5.0,2,0,1,2,0,0,2,623
2526,FL,1,1,5,g,3.0,48,48,0,3.0,6.0,1,1,1,3,1,1,3,608
2527,FL,1,1,5,g,3.0,48,48,0,3.0,6.0,1,1,1,3,1,1,3,608
2528,FL,1,0,5,g,3.0,48,48,0,3.0,6.0,1,1,1,3,1,1,2,666
2529,FL,1,0,5,g,3.0,48,48,0,3.0,6.0,1,1,3,3,1,1,3,651
2530,NY,1,1,15,f,3.0,65,65,0,3.0,15.0,1,1,3,3,1,0,2,621
2531,NY,1,1,15,f,3.0,65,65,0,3.0,15.0,1,1,3,3,1,0,2,621
2532,IN,1,0,13,d,4.0,69,69,0,1.0,1.0,1,0,3,3,0,1,2,646
2533,IN,1,0,13,d,4.0,69,69,0,1.0,1.0,1,1,1,2,0,2,1,636
2534,IN,1,0,13,d,4.0,69,69,0,1.0,1.0,1,1,1,2,0,2,1,644
2535,IN,1,0,13,d,4.0,69,69,0,1.0,1.0,1,1,1,2,1,2,1,646
2536,CO,1,0,6,g,4.0,29,29,0,1.0,3.0,1,0,3,3,0,2,2,627
2537,CO,1,0,6,g,4.0,29,29,0,1.0,3.0,1,1,2,3,1,2,2,640
2538,NY,1,1,6,e,1.0,31,26,1,3.0,1.0,1,0,3,3,0,0,2,630
2539,NY,1,1,6,e,1.0,31,26,1,3.0,1.0,1,0,3,3,0,0,2,627
2540,NY,1,1,6,e,1.0,31,26,1,3.0,1.0,1,0,3,3,0,0,2,627
2541,NY,1,1,6,e,1.0,31,26,1,3.0,1.0,1,0,3,3,0,0,2,627
2542,WI,1,0,10,e,0.0,50,50,0,3.0,2.0,0,1,3,3,0,0,2,533
2543,WI,1,0,10,e,0.0,50,50,0,3.0,2.0,0,1,3,3,0,0,2,538
2544,WI,1,0,10,e,0.0,50,50,0,3.0,2.0,0,1,3,3,0,0,2,538
2545,WI,1,0,10,e,0.0,50,50,0,3.0,2.0,0,1,3,3,0,0,2,538
2546,NY,1,0,1,f,1.0,49,49,0,3.0,7.0,1,0,2,2,0,0,4,628
2547,NY,1,0,1,f,1.0,49,49,0,3.0,7.0,1,0,2,3,0,0,4,628
2548,PA,1,0,8,d,0.0,69,69,0,3.0,1.0,0,0,2,2,0,0,2,642
2549,PA,1,0,8,d,0.0,69,69,0,3.0,1.0,1,0,3,2,0,1,2,675
2550,FL,1,1,5,e,1.0,61,61,0,1.0,15.0,1,0,3,3,1,2,4,592
2551,FL,1,1,5,e,1.0,61,61,0,1.0,15.0,1,1,1,2,0,1,3,571
2552,FL,1,1,5,e,1.0,61,61,0,1.0,15.0,1,1,1,3,0,1,3,571
2553,FL,1,1,5,e,1.0,61,61,0,1.0,15.0,1,1,1,3,0,1,3,571
2554,FL,1,1,5,e,1.0,61,61,0,1.0,15.0,1,1,1,3,0,1,3,571
2555,FL,1,1,5,e,1.0,61,61,0,1.0,15.0,1,1,1,3,0,1,3,574
2556,TN,2,1,11,d,4.0,49,23,1,1.0,11.0,0,0,1,1,0,0,1,542
2557,TN,2,1,11,d,4.0,49,23,1,1.0,11.0,0,0,1,1,0,0,2,545
2558,TN,2,1,11,d,4.0,49,23,1,1.0,11.0,0,0,1,1,0,0,2,545
2559,TN,2,1,11,d,4.0,49,23,1,1.0,11.0,0,0,1,1,0,0,2,552
2560,TN,2,1,11,d,4.0,49,23,1,1.0,11.0,0,0,1,1,0,0,2,552
2561,WI,1,0,17,f,4.0,26,26,0,4.0,2.0,2,1,3,3,0,1,1,573
2562,WI,1,0,17,f,4.0,26,26,0,4.0,2.0,2,0,3,3,0,1,2,580
2563,WI,1,0,17,f,4.0,26,26,0,4.0,2.0,2,0,3,3,0,1,2,573
2564,WI,1,0,17,f,4.0,26,26,0,4.0,2.0,2,0,3,3,0,1,3,578
2565,WI,1,0,17,f,4.0,26,26,0,4.0,2.0,0,0,3,3,0,2,4,550
2566,OH,1,1,12,g,0.0,43,43,0,3.0,1.0,0,0,1,1,0,0,2,564
2567,OH,1,1,12,g,0.0,43,43,0,3.0,1.0,0,0,3,3,0,0,3,585
2568,OH,1,1,12,g,0.0,43,43,0,3.0,1.0,1,0,3,3,0,2,3,641
2569,OH,1,1,12,g,0.0,43,43,0,3.0,1.0,1,0,3,3,0,2,3,624
2570,FL,1,0,11,e,3.0,24,24,0,2.0,2.0,1,1,2,3,0,2,3,668
2571,FL,1,0,11,e,3.0,24,24,0,2.0,2.0,1,1,2,3,0,2,3,668
2572,AL,1,1,7,f,3.0,65,65,0,3.0,15.0,1,1,3,3,1,2,1,576
2573,AL,1,1,7,f,3.0,65,65,0,3.0,15.0,1,1,3,3,0,2,2,576
2574,AL,1,1,7,f,3.0,65,65,0,3.0,15.0,1,1,3,3,0,2,4,587
2575,AL,1,1,7,f,3.0,65,65,0,3.0,15.0,1,1,3,3,0,2,2,576
2576,AL,1,1,7,f,3.0,65,65,0,3.0,15.0,1,1,3,3,0,2,2,576
2577,OR,1,0,4,e,3.0,24,24,0,4.0,9.0,2,0,4,1,0,0,2,768
2578,OR,1,0,4,e,3.0,24,24,0,4.0,9.0,1,0,2,1,0,1,2,761
2579,OR,1,0,4,e,3.0,24,24,0,4.0,9.0,1,0,2,1,0,1,2,761
2580,OR,1,0,4,e,3.0,24,24,0,4.0,9.0,1,0,2,1,0,1,4,663
2581,OR,1,0,4,e,3.0,24,24,0,4.0,9.0,1,0,2,1,0,1,4,663
2582,OR,1,0,4,e,3.0,24,24,0,4.0,9.0,1,0,2,1,0,1,4,663
2583,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,0,0,2,2,0,0,4,605
2584,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,0,0,2,2,0,0,4,605
2585,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,1,0,2,3,0,2,2,671
2586,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,1,0,2,3,0,2,2,689
2587,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,1,1,2,3,1,2,2,692
2588,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,1,1,2,3,1,2,2,692
2589,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,1,1,2,3,1,2,2,674
2590,GA,1,0,1,g,0.0,52,51,1,1.0,2.0,1,1,2,3,1,2,2,674
2591,NY,1,1,7,f,4.0,45,45,0,3.0,2.0,1,0,3,3,0,0,2,666
2592,NY,1,1,7,f,4.0,45,45,0,3.0,2.0,1,0,3,3,0,0,2,671
2593,NY,1,1,7,f,4.0,45,45,0,3.0,2.0,1,0,3,3,0,0,2,671
2594,NY,1,1,7,f,4.0,45,45,0,3.0,1.0,1,0,3,3,0,0,2,668
2595,NY,1,1,7,f,4.0,45,45,0,3.0,1.0,1,0,3,3,0,0,2,668
2596,NY,1,1,7,f,4.0,45,45,0,3.0,1.0,1,0,3,3,0,0,2,668
2597,NY,1,1,7,f,4.0,45,45,0,3.0,1.0,1,0,3,3,0,0,2,668
2598,NY,1,1,18,e,1.0,42,42,0,3.0,1.0,1,1,3,3,1,0,1,645
2599,NY,1,1,18,e,1.0,42,42,0,3.0,1.0,0,0,3,3,0,0,2,622
2600,NY,1,1,18,e,1.0,42,42,0,3.0,1.0,0,0,3,3,0,0,2,622
2601,NY,1,1,18,e,1.0,42,42,0,3.0,1.0,0,0,3,3,0,0,2,623
2602,AL,1,0,8,f,4.0,24,24,0,2.0,5.0,1,0,2,3,0,1,4,674
2603,AL,1,0,8,f,4.0,24,24,0,2.0,5.0,1,1,2,3,1,2,2,666
2604,AL,1,0,8,f,4.0,24,24,0,2.0,5.0,1,1,2,3,1,2,2,672
2605,UT,2,1,13,d,0.0,29,28,1,2.0,10.0,1,1,3,3,1,1,3,639
2606,UT,2,1,13,d,0.0,29,28,1,2.0,10.0,1,1,2,3,1,1,3,636
2607,NH,1,1,2,e,3.0,71,71,0,4.0,3.0,0,0,1,1,0,0,4,533
2608,NH,1,1,2,e,3.0,71,71,0,4.0,3.0,0,0,1,1,0,0,2,524
2609,NH,1,1,2,e,3.0,71,71,0,4.0,3.0,1,0,4,3,1,1,2,620
2610,NH,1,1,2,e,3.0,71,71,0,4.0,3.0,1,0,4,3,1,1,2,612
2611,NH,1,1,2,e,3.0,71,71,0,4.0,3.0,1,0,4,3,1,1,2,612
2612,RI,1,1,1,f,0.0,58,58,0,3.0,4.0,0,0,1,1,0,0,1,576
2613,RI,1,1,1,f,0.0,58,58,0,3.0,4.0,1,0,3,3,1,2,1,649
2614,MD,1,0,8,e,3.0,19,19,0,3.0,1.0,1,1,3,3,1,2,3,767
2615,MD,1,0,8,e,3.0,19,19,0,3.0,1.0,0,0,1,1,0,0,2,721
2616,MD,1,0,8,e,3.0,19,19,0,3.0,1.0,1,0,1,1,0,2,2,782
2617,NY,1,1,1,f,1.0,74,74,0,3.0,15.0,2,0,3,2,0,0,2,638
2618,NY,1,1,1,f,1.0,74,74,0,3.0,15.0,2,0,3,2,0,0,2,638
2619,FL,1,1,16,f,0.0,75,75,0,3.0,15.0,1,0,3,2,0,1,3,568
2620,FL,1,1,16,f,0.0,75,75,0,3.0,15.0,1,0,3,2,0,1,3,594
2621,FL,1,1,16,f,1.0,75,75,0,3.0,15.0,1,0,3,2,0,1,3,602
2622,FL,1,1,16,f,1.0,75,75,0,3.0,15.0,1,0,3,2,0,1,3,602
2623,FL,1,1,16,f,1.0,75,75,0,3.0,15.0,1,0,3,2,0,1,3,602
2624,AL,1,0,0,f,4.0,34,34,0,3.0,3.0,2,1,3,1,1,3,2,635
2625,AL,1,0,0,f,4.0,34,34,0,3.0,3.0,2,1,3,3,1,3,2,635
2626,AL,1,0,0,f,4.0,34,34,0,3.0,3.0,2,1,3,3,1,3,3,651
2627,AL,1,1,9,e,4.0,60,60,0,2.0,4.0,0,0,2,1,0,0,4,571
2628,AL,1,1,9,e,4.0,60,60,0,2.0,4.0,1,1,2,3,0,2,3,637
2629,AL,1,1,9,e,4.0,60,60,0,2.0,4.0,1,1,2,3,0,2,1,630
2630,AL,1,1,9,e,4.0,60,60,0,2.0,4.0,1,1,2,3,0,2,1,630
2631,OH,1,0,14,e,4.0,33,33,0,1.0,4.0,1,1,3,3,1,1,2,683
2632,OH,1,0,14,e,4.0,33,33,0,1.0,4.0,1,0,1,3,1,1,2,651
2633,OH,1,0,14,e,4.0,33,33,0,1.0,4.0,1,0,1,3,1,1,2,651
2634,WI,1,0,6,f,0.0,44,44,0,4.0,9.0,0,0,1,1,0,0,4,515
2635,WI,1,0,6,f,0.0,44,44,0,4.0,9.0,2,0,4,3,0,2,1,617
2636,FL,2,1,7,f,1.0,75,75,1,4.0,5.0,1,0,4,3,0,2,3,618
2637,FL,2,1,7,f,1.0,75,75,1,4.0,5.0,1,0,4,3,0,2,3,613
2638,FL,2,1,7,f,1.0,75,75,1,4.0,5.0,1,0,4,3,0,2,3,613
2639,NV,1,0,12,c,4.0,36,36,0,2.0,6.0,1,1,1,2,1,2,1,610
2640,NV,1,0,12,c,4.0,36,36,0,2.0,6.0,0,1,1,2,0,0,1,589
